398834,Introduction to the Devout Life,Christianity,Religion,288,Francis de Sales,4.4
4203091,Condor One,Romance,Romance,212,John Simpson,3.45
25495588,The Music Never Dies,Romance,Erotica,296,Rain Carrington,4.19
170169,How (Not) to Speak of God: Marks of the Emerging Church,Religion,Religion,144,Peter Rollins,4.1
173454,The Divine Conspiracy: Rediscovering Our Hidden Life in God,Christian,Religion,448,Dallas Willard,4.22
994697,The Victory of Reason: How Christianity Led to Freedom Capitalism and Western Success,History,Religion,304,Rodney Stark,4.03
17131869,Saga Vol. 2,Sequential-Art,Sequential-Art,160,Brian K. Vaughan,4.24
25780234,A New Dream,Romance,Contemporary,160,Alex C. Clarke,3.54
38617807,Claimings Tails and Other Alien Artifacts,Romance,Science-Fiction,104,Lyn Gala,3.97
53829,Disappointment with God: Three Questions No One Asks Aloud,Christian,Nonfiction,304,Philip Yancey,4.18
6063140,For the Love of the Corps,Romance,War,146,Bobby Michaels,3.52
42146,Bones of the Moon,Fantasy,Fiction,224,Jonathan Carroll,3.79
23121894,You and Everything After,New-Adult,Romance,274,Ginger Scott,4.1
22668635,The Mystery of the Shemitah: The 3000-Year-Old Mystery That Holds the Secret of America's Future the World's Future and Your Future!,Christian,Religion,288,Jonathan Cahn,3.99
6671653,City of Ships,Fantasy,Young-Adult,368,Mary Hoffman,4.03
25438044,Michael's Awakening,Romance,Sociology,190,Jaclyn Osborn,4.12
20630331,Finding Dandelion,New-Adult,Romance,310,Lex Martin,4.14
25112957,Everything Changes,Romance,War,200,Melanie  Hansen,4.11
23634613,Maps,Romance,Young-Adult,70,Nash Summers,4.12
31115139,The Ancient One,Fantasy,Young-Adult,320,T.A. Barron,4.05
3311553,Spectacular Sins: And Their Global Purpose in the Glory of Christ,Religion,Christian,121,John Piper,4.19
69094,Simply Christian: Why Christianity Makes Sense,Religion,Christian,237,N.T. Wright,4.19
176277,The Time of the Dark,Fantasy,Fiction,263,Barbara Hambly,3.94
34382818,The Heartbeat Hypothesis,New-Adult,Romance,323,Lindsey Frydman,3.87
148109,Escape from Reason: A Penetrating Analysis of Trends in Modern Thought,Philosophy,Religion,123,Francis A. Schaeffer,4.18
19543263,Push the Envelope,New-Adult,Academic,180,Rochelle Paige,3.96
8806257,The Passionate Intellect: Christian Faith and the Discipleship of the Mind,Religion,Philosophy,210,Alister E. McGrath,3.88
34669065,Embrace the Fire,Romance,Romance,262,Felice Stevens,4.04
20829260,Choose Love: The Three Simple Choices That Will Alter the Course of Your Life,Nonfiction,Christian,272,Stormie Omartian,4.35
23587053,The Gentleman and the Lamplighter,Historical,Romance,60,Summer Devon,3.7
16143323,Suddenly Royal,Romance,New-Adult,464,Nichole Chase,3.89
25682474,Silver Scars,Romance,Contemporary,282,Posy Roberts,3.81
11389341,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,Marriage,Christian,288,Timothy J. Keller,4.32
1057398,Fearfully and Wonderfully Made,Christian,Nonfiction,240,Paul W. Brand,4.43
25215765,Dragons,Romance,Contemporary,42,Jaycee Edward,3.71
25856991,Loving Joshua,Romance,See-top-shelves,254,Grein Murray,3.92
24991214,Signs,Romance,Disability,200,Anna  Martin,3.8
354007,The Major Works,Philosophy,Religion,544,Anselm of Canterbury,3.88
228990,The Illearth War,Fantasy,Science-Fiction-Fantasy,527,Stephen R. Donaldson,3.91
549029,The Religious Affections,Religion,Christian,382,Jonathan Edwards,4.14
374280,Real Christianity,Christian,Religion,203,William Wilberforce,4.2
883436,Handbook of Christian Apologetics,Christianity,Religion,406,Peter Kreeft,4.2
17801425,Emotions: Confront the Lies. Conquer with Truth.,Christian,Religion,304,Charles F. Stanley,4.33
111384,Can Man Live Without God,Philosophy,Religion,240,Ravi Zacharias,4.19
17381520,Static Jedi: The Art of Hearing God Through the Noise,Christian,Nonfiction,240,Eric Samuel Timm,3.86
174845,Life Together: The Classic Exploration of Christian Community,Religion,Christian,122,Dietrich Bonhoeffer,4.26
1661390,100 Cupboards,Fantasy,Fiction,289,N.D. Wilson,3.98
16066588,A Song for Julia,New-Adult,Romance,369,Charles Sheehan-Miles,4.09
25682166,Chosen: Episode One,Fantasy,Romance,75,Nicholas Bella,4.23
64081,The Irresistible Revolution: Living as an Ordinary Radical,Christian,Nonfiction,367,Shane Claiborne,4.06
25398528,Make Me Soar,Erotica,Romance,290,K.C. Wells,3.93
1058726,The Book of Common Prayer and Administration of the Sacraments and Other Rites and Ceremonies of the Church,Religion,Reference,1001,Church of England,4.38
26165817,Discovering Dalton,Romance,Erotica,382,Nicole Colville,4.2
32148391,Silver-Tongued Devil,Romance,Sports-and-Games,400,Rosalind  James,4.08
17311772,Love Love,Romance,New-Adult,286,Beth Michele,3.88
49269,How Now Shall We Live?,Christian,Religion,656,Charles W. Colson,4.2
252783,The Attributes of God,Religion,Christian,123,Arthur W. Pink,4.39
19242026,I'm with You,New-Adult,Romance,206,Glenna Maynard,4.06
23944818,Dirty Dining,Romance,Contemporary,230,E.M. Lynley,3.62
6515834,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,Christian,Nonfiction,167,Francis Chan,4.14
14778,Chosen By God: Know God's Perfect Plan for His Glory and His Children,Religion,Christian,208,R.C. Sproul,4.27
30968750,#Bae,New-Adult,Romance,334,Cambria Hebert,4.15
30365409,One Week to Score,Romance,Romance,154,Kate Meader,3.95
63827,Total Truth: Liberating Christianity from its Cultural Captivity,Religion,Christian,511,Nancy R. Pearcey,4.25
7742967,Anchors Aweigh,Romance,War,105,Janey Chapel,3.66
26832111,Coming Clean,Romance,Adult-Fiction,322,C.L. Parker,3.98
25863889,Damages Incurred,Erotica,Romance,265,J.R. Gray,3.93
27774343,Welcoming the Bad Boy,Romance,Romance,279,Annie Rains,4.06
31299921,The Shack by the Bay,Fiction,Romance,418,Lea Davey,4.35
25687508,In the Middle of Somewhere,Romance,Romance,350,Roan Parrish,4.13
673655,On the Incarnation,Religion,Religion,120,Athanasius of Alexandria,4.25
28507357,Darkest Journey,Fantasy,Romance,368,Heather Graham,3.92
6272360,Her Majesty's Men,Romance,War,144,Marquesate,4.34
27416023,Remembering Everly,Romance,Contemporary,384,J.L. Berg,4.14
38490252,Virtually Impossible,Romance,Romance,312,Lauren Stewart,3.91
13559482,The Time Weaver,Fantasy,Science-Fiction,307,Thomas A. Knight,3.78
31352649,Of Winged Creatures & Nesting Grounds,Romance,Romance,156,A. Wilding Wells,4.24
7497897,Radical: Taking Back Your Faith from the American Dream,Nonfiction,Christian,230,David Platt,4.19
232467,Institutes of the Christian Religion 2 Vols,Religion,Christian,1810,John Calvin,4.16
30813842,A Wizard's Forge (The Woern Saga #1),Fantasy,Science-Fiction,326,A.M. Justice,3.98
29549407,Like a Boss,Romance,Adult-Fiction,184,Logan Chance,4.06
666758,The Knowledge of the Holy,Religion,Christian,117,A.W. Tozer,4.34
28119148,Sinner's Revenge,Romance,See-top-shelves,319,Kim Jones,4.12
27217549,Forever Betrayed,Romance,Contemporary,275,Kathleen Brooks,4.33
30622123,Winter's Touch,Romance,Romance,232,Jamie Begley,4.23
30236300,Black Swan Affair,Romance,Romance,370,K.L. Kreig,4.29
31332255,Heartless,Romance,Contemporary,498,Winter Renshaw,3.92
30038278,Ball Peen Hammer,Romance,Humor,384,Lauren Rowe,4.21
27970260,Burn Down the Night,Romance,Romance,334,Molly O'Keefe,3.84
28587609,Pull Me Close,Romance,Contemporary,240,Sidney Halston,3.99
25733442,Version Control,Science-Fiction,Fiction,495,Dexter Palmer,3.69
25843420,The Atlantis Gene,Science-Fiction,Fiction,464,A.G. Riddle,3.85
16130366,Under a Graveyard Sky,Horror,Science-Fiction,367,John Ringo,4.1
13163688,After the Fall Before the Fall During the Fall,Science-Fiction,Fiction,189,Nancy Kress,3.79
11249375,After the Apocalypse,Short-Stories,Fiction,188,Maureen F. McHugh,3.84
18166988,Dark Eden,Science-Fiction,Fiction,441,Chris Beckett,3.78
13330370,The Last Policeman,Mystery,Fiction,316,Ben H. Winters,3.75
16100436,Love Minus Eighty,Science-Fiction,Fiction,432,Will McIntosh,3.76
20697435,The Book of Strange New Things,Fiction,Science-Fiction,500,Michel Faber,3.85
17605440,The Red: First Light,Science-Fiction,Fiction,349,Linda Nagata,3.78
29475447,A Closed and Common Orbit,Science-Fiction,Fiction,365,Becky Chambers,4.22
17214420,Just Between Us,Lgbt,Romance,308,J.H. Trumble,4.08
116444,A Meeting at Corvallis,Fantasy,Science-Fiction,497,S.M. Stirling,3.9
37703013,Vampire's Faith,Fantasy,Paranormal,292,Rebecca Zanetti,4.19
145159,Flesh,Horror,Fiction,368,Richard Laymon,3.8
102164,Goon,Horror,Horror,148,Edward Lee,3.76
219588,Skin,Horror,Fiction,416,Kathe Koja,3.72
21776145,The Scriptlings,Fiction,Humor,372,Sorin Suciu,4.14
6905941,Depraved,Horror,Fiction,324,Bryan Smith,3.76
1706483,Master of Lies,Horror,Fiction,330,Graham Masterton,3.78
20585082,Sick Bastards,Horror,Horror,238,Matt Shaw,3.88
3173125,Beat the Reaper,Fiction,Thriller,310,Josh Bazell,3.71
1169991,Mr. Clarinet,Thriller,Mystery,448,Nick Stone,3.82
36182208,Dumb as a Roc,Fantasy,Paranormal,83,Mina Carter,3.94
1079991,High Life,Fiction,Mystery,331,Matthew Stokoe,3.59
37944650,One Wild Night,Romance,Romance,144,A.L. Jackson,4.11
397870,Moon,Horror,Fiction,320,James Herbert,3.83
35023962,Love Game,Romance,Contemporary,384,Maggie Wells,3.8
179737,Offspring: The Sequel to Off Season,Horror,Fiction,248,Jack Ketchum,3.84
35397789,Second Chance Cowboy,Romance,Contemporary,320,A.J. Pine,3.88
37527980,Forgetting You Remembering Me,Romance,Romance,468,Monica  James,4.1
17253860,Hillary: Tail of the Dog,Horror,Dark,243,Angel Gelique,4.06
2946591,Forbidden Boy,Young-Adult,Romance,256,Hailey Abbott,3.76
35383330,Playmaker,Romance,Contemporary-Romance,222,L.P. Dover,4.11
4545561,The Creative Entrepreneur: A DIY Visual Guidebook for Making Business Ideas Real,Business,Art,128,Lisa Sonora,4.08
42708743,The Influential Author: How and Why to Write Publish and Sell Nonfiction Books that Matter,Nonfiction,Language,438,Gregory V. Diehl,4.14
33841356,NightWhere,Horror,Erotica,394,John Everson,3.72
43087646,Love Conquer,Sociology,See-top-shelves,169,Cary Hart,4.46
477801,Let's Go Play at the Adams',Horror,Fiction,282,Mendal W. Johnson,3.63
34052569,52 Dates for Writers - Ride a Tandem Assume an Alias and 50 Other Ways to Improve Your Novel Draft,Language,Nonfiction,123,Claire Wingfield,4.69
24676627,Writing Advice for Teens: Creating Stories,Language,Nonfiction,174,Mike Kalmbach,4.2
6011949,Apeshit  ,Horror,Horror,178,Carlton Mellick III,3.81
36458552,Shopping for Love (BookShots Flames),Romance,Novella,95,Renee Carlino,4.06
116685,Write Away: One Novelist's Approach to Fiction and the Writing Life,Language,Nonfiction,288,Elizabeth  George,3.97
6414121,Origin,Horror,Thriller,306,J.A. Konrath,3.89
6339026,????? ????? ??????,Philosophy,Sociology,384,???? ???? ???????,3.94
263254,The First Five Pages: A Writer's Guide To Staying Out of the Rejection Pile,Language,Nonfiction,208,Noah Lukeman,3.93
8141083,Serial Uncut: Extended Edition,Horror,Thriller,162,Jack Kilborn,3.86
6609864,Sweet Little Lies,Young-Adult,Womens-Fiction,309,Lauren Conrad,3.54
12586,The Eye of the Story: Selected Essays and Reviews,Writing,Nonfiction,368,Eudora Welty,3.87
36041506,Unraveled,Romance,Dark,288,Helen Hardt,4.3
1027079,Writing Alone and with Others,Language,Nonfiction,416,Pat Schneider,4.17
36793989,Hunter,Romance,Suspense,266,Eden Summers,4.06
1027978,Fun with a Pencil,Art,Art,121,Andrew Loomis,4.08
31933798,Ein Blick in die Hlle - Buch 2: Festa Extrem,Horror,Horror,211,Wade H. Garrett,4.17
38223311,Girl Talk,Adult-Fiction,Romance,264,Cassidy Storm,4.08
125225,One Art,Poetry,Nonfiction,704,Elizabeth Bishop,4.2
40603943,Baby Maker,Romance,Contemporary,308,P. Dangelico,4.13
765654,Ish,Childrens,Art,32,Peter H. Reynolds,4.1
2222947,Meat,Horror,Science-Fiction,343,Joseph D'Lacey,3.77
355904,Portrait of an Artist: A Biography of Georgia O'Keeffe,Art,Biography,408,Laurie Lisle,4.06
85871,About Writing: Seven Essays Four Letters & Five Interviews,Language,Nonfiction,420,Samuel R. Delany,3.89
32532,On Becoming a Novelist,Language,Nonfiction,150,John Gardner,3.8
74105,Western Wind: An Introduction to Poetry,Poetry,Nonfiction,688,David  Mason,4.04
16094450,The Jigsaw Man,Horror,Thriller,289,Gord Rollo,3.79
35148790,Sweet Dreams,Romance,Contemporary,230,Marika Ray,4.34
11519723,How To Write Science Fiction,Language,Nonfiction,39,Paul Di Filippo,3.76
37800620,False Start,Romance,New-Adult,374,Rebel Farris,4.4
572046,Plotting and Writing Suspense Fiction  ,Language,Nonfiction,160,Patricia Highsmith,3.87
30848556,Cala Ibi,Fiction,Fantasy,271,Nukila Amal,3.36
15982998,Lalita,Fiction,Asian-Literature,256,Ayu Utami,3.6
2086132,What It Is,Sequential-Art,Art,210,Lynda Barry,4.13
36656582,Devastate,Dark,Romance,252,Pam Godwin,4.13
37830526,Aroma Karsa,Fantasy,Fiction,724,Dee Lestari,3.9
8492765,MFA in a Box,Language,Nonfiction,274,John Rember,3.96
36471697,The Baby Maker,Romance,Contemporary,276,Lili Valente,4.01
969177,Ayat-Ayat Cinta,Novels,Fiction,418,Habiburrahman El-Shirazy,3.79
891472,The Summer I Died,Horror,Thriller,226,Ryan C. Thomas,3.87
12290008,Antologi Rasa,Romance,Fiction,328,Ika Natassa,3.75
13232499,Sunshine Becomes You,Romance,Asian-Literature,432,Ilana Tan,4.01
35185556,Bought by the Boss: A Novel,Adult-Fiction,Romance,179,Stacey Kennedy,4.02
2331954,Infected,Horror,Science-Fiction,342,Scott Sigler,4.02
58169,Catching the Big Fish: Meditation Consciousness and Creativity,Nonfiction,Philosophy,181,David Lynch,3.93
16171710,Camar Biru: Cinta Tak Selalu Tepat Waktu,Romance,Asian-Literature,279,Nilam Suri,3.83
6788533,Refrain,Romance,Asian-Literature,318,Winna Efendi,3.82
1215920,Survivor,Horror,Horror,384,J.F. Gonzalez,3.85
428862,Wreck This Journal,Nonfiction,Art,192,Keri Smith,4.1
29546259,Raden Mandasia si Pencuri Daging Sapi,Fantasy,Fiction,450,Yusi Avianto Pareanom,4.23
10805300,Bekisar Merah,Novels,Asian-Literature,358,Ahmad Tohari,3.98
25609206,Mindful Being (Alchemy of Love Mindfulness Training #4),Spirituality,Self-Help,187,Nataa Nuit Pantovi?,4.61
42387698,Living Out Loud,Romance,Contemporary,324,Staci Hart,3.94
26168976,Bandersnatch: C.S. Lewis J.R.R. Tolkien and the Creative Collaboration of the Inklings,Nonfiction,Language,192,Diana Pavlac Glyer,4.26
7876993,Entrok,Novels,Asian-Literature,282,Okky Madasari,3.74
164862,Creative Companion: How to Free Your Creative Spirit,Art,Self-Help,80,S.A.R.K.,4.12
418824,Letters to a Young Novelist,Nonfiction,Language,136,Mario Vargas Llosa,3.96
1481902,Kitab Omong Kosong,Novels,Asian-Literature,632,Seno Gumira Ajidarma,3.76
36606622,I Wanna Text You Up,Romance,New-Adult,300,Teagan Hunter,4.13
1492461,Dian Yang Tak Kunjung Padam,Asian-Literature,Novels,155,Sutan Takdir Alisjahbana,3.68
9948860,From Words to Brain,Nonfiction,Language,100,Livia Blackburne,3.78
1337885,Pada Sebuah Kapal,Asian-Literature,Fiction,351,Nh. Dini,3.61
38219027,Vlad,Dark,Romance,215,Ker Dukey,4.2
36240512,Driving Whiskey Wild,Romance,Romance,312,Melissa Foster,4.19
36295656,Gods & Monsters,Romance,New-Adult,416,Saffron A. Kent,4.15
16292266,The Artist's Torah,Art,Literature,254,David Ebenbach,4.48
28604340,Tan: Sebuah Novel,Novels,See-top-shelves,427,Hendri Teja,4.12
71828,Making a Literary Life: Advice for Writers and Other Dreamers,Language,Nonfiction,288,Carolyn See,3.76
3060904,Rara Mendut: Sebuah Trilogi,Novels,Asian-Literature,806,Y.B. Mangunwijaya,3.98
4889214,Far North,Fiction,Apocalyptic,288,Marcel Theroux,3.7
34202199,Up in Smoke,Dark,Romance,358,T.M. Frazier,4.35
12530,The Writing Life,Language,Nonfiction,113,Annie Dillard,4.02
1335568,Engine Summer,Science-Fiction,Fantasy,209,John Crowley,3.82
25736858,Hujan Bulan Juni,Romance,Novels,144,Sapardi Djoko Damono,3.9
323172,Mockingbird,Science-Fiction,Science-Fiction,278,Walter Tevis,4.06
15995172,Amba: Sebuah Novel,Historical,Fiction,496,Laksmi Pamuntjak,3.53
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Nonfiction,Art,160,Austin Kleon,3.92
12343299,Empty Cradle: The Untimely Death of Corey Sanderson,Fiction,Science-Fiction,378,Emmy Jackson,4.82
3029362,Jomblo: Sebuah Komedi Cinta,Asian-Literature,Novels,150,Adhitya Mulya,3.78
18210441,Season of the Dead,Horror,Horror,318,Lucia  Adams,4.03
8460524,Padang Bulan,Novels,Fiction,254,Andrea Hirata,4.03
40528520,Now What?!!,Fiction,Novels,239,Michael   Kramer,4.33
16241153,Christian Nation,Fiction,Religion,352,Frederic C. Rich,3.78
7948706,Muhammad: Lelaki Penggenggam Hujan,Novels,Religion,546,Tasaro G.K.,4.13
1689657,World Made by Hand,Fiction,Apocalyptic,317,James Howard Kunstler,3.79
43602037,Wicked with the Scoundrel,Romance,See-top-shelves,200,Elizabeth   Bright,4.03
11168429,The Old Man and the Wasteland,Apocalyptic,Science-Fiction,125,Nick Cole,4.09
39735918,Crashing into Her,Romance,Contemporary,384,Mia Sosa,3.73
22037542,Dilan: Dia Adalah Dilanku Tahun 1990,Romance,Novels,332,Pidi Baiq,4.07
36672702,All Systems Down,Thriller,Fiction,240,Sam Boush,4.04
35097525,The Matchmaker's List,Romance,Contemporary,352,Sonya Lalli,3.58
16174176,Pulang,Asian-Literature,Historical,464,Leila S. Chudori,4.12
40409456,Fierce Justice,Romance,See-top-shelves,304,Piper J. Drake,3.96
40409727,Bad Influence,Romance,Contemporary,384,Stefanie London,3.85
17981656,Tyrian's Mist,Fantasy,Romance,86,V.L. Moon,4.07
39797458,For Emery (For You #4),Sports-and-Games,New-Adult,210,J.  Nathan,4.03
18001662,Rough Attraction,Romance,Contemporary,198,Talon P.S.,4.13
17858589,Dead Man and the Restless Spirits,Romance,Fantasy,166,Lou Harper,3.72
18186965,Dear Soldier With Love II: A Lost Soldier Named Grey,War,Romance,85,Tarian P.S.,4.22
30116307,Beat,Science-Fiction,Science-Fiction,296,Jared Garrett,4.1
40665653,Misadventures of a Curvy Girl,Romance,Contemporary,240,Sierra Simone,4.1
17922897,A Sinner Born,Romance,Contemporary,277,Avril Ashton,4
13498897,Reach for the Moon,Romance,Young-Adult,320,Val Kovalin,3.77
17560419,From the Ashes,Romance,Contemporary,259,Daisy Harris,3.58
13516024,Public Consumer Enemy: A-Z Handbook of How to Complain & Win,How-To,See-top-shelves,224,Stephen Richards,3.92
13508767,The Champion in all of Us: 12 Rules for Success,Self-Help,Business,200,Steve Backley,3.96
6575698,Hidden Secrets: Attract Everything You Want,Self-Help,Occult,150,Carl Nagel,4.34
18989438,Self Esteem Secrets: 12 Steps to Success,Self-Help,Nonfiction,126,Karl Perera,3.83
23121147,Lessons for a Tara Dactyl,Nonfiction,Childrens,44,Tom    Wright,3.74
21854550,The Savvy Woman's Secrets to Outwit a Cheating Man,Self-Help,Nonfiction,112,Ellen Ames,4.44
23413928,Preserve Your Family Pictures: How To Save Photo Heirlooms for Future Generations,Art,Nonfiction,43,Amber Richards,3.88
34091026,Choosing Light: When an Earthquake Buried Me and My Family for 5 Days I Learned to Fully Live,Nonfiction,Autobiography,338,Viral Dalal,4.17
25867265,Paleo from A to Z: A reference guide to better health through nutrition and lifestyle. How to eat live and thrive as nature intended!,Health,Health,332,Darryl Edwards,4.06
12964250,Targeting Success Develop the Right Business Attitude to be Successful in the Workplace,Business,Self-Help,244,Lorii Myers,4.09
17990425,How to Find and Create Lasting Love: Preparing Your Foundation Selecting the Right Partner and Ensuring Success in Your Relationship,Self-Help,See-top-shelves,104,Dylan Thrasher,3.82
13566100,Reimagined: How amazing people design lives they love ,Nonfiction,Self-Help,282,Ian Breck,4.17
16107839,With the [Stroke] of a Pen Claim Your Life,Economics,Nonfiction,150,Jane Blaufus,4.72
15898745,Declutter Now!: Uncovering the Hidden Joy and Freedom in Your Life,Self-Help,Nonfiction,249,Lindon Gareis,4.4
34750134,Slim And Healthy You,Health,Health,205,Sahara Sanders,4.53
12877,Death of a Nationalist,Mystery,Historical,280,Rebecca Pawel,3.81
30966,Rounding the Mark,Mystery,Mystery,272,Andrea Camilleri,3.88
36329959,The Right To The Truth: For families and friends of patients with cancer,Health,See-top-shelves,288,I.C. Papachristos,4.55
11031,The Flanders Panel,Mystery,Fiction,295,Arturo Prez-Reverte,3.77
16162561,I Hear the Sirens in the Street,Mystery,Mystery,334,Adrian McKinty,4.04
271295,A Cold Day For Murder,Mystery,Fiction,208,Dana Stabenow,4.01
1321926,The Tokyo Zodiac Murders,Mystery,Cultural,252,S?ji Shimada,3.83
18189084,Blood and Justice,Mystery,Fiction,301,Rayven T. Hill,3.86
15840057,Hellfire,Thriller,Thriller,383,Rickard B. DeMille,3.91
21855477,Revenge of the Wolf,Shapeshifters,See-top-shelves,344,Wyatt Michael,3.85
9552271,Trackers,Cultural,Fiction,488,Deon Meyer,4.01
644655,Raven Black,Mystery,Mystery,374,Ann Cleeves,3.98
22047125,Dancing Bear,Thriller,Mystery,206,Oren Sanderson,3.65
5103426,The Summer of the Ubume,Horror,Cultural,320,Natsuhiko Kyogoku,3.97
16180308,Homecountry (Peter Clancy #1),Thriller,Fiction,210,T.W. Lawless,3.96
35295478,A Butler Christmas,Romance,Holiday,278,Rahiem Brooks,4.24
32935069,Deceived,Thriller,Mystery,350,Heena Rathore P.,4.21
39863237,The Ruin of Kings,Fantasy,Young-Adult,560,Jenn Lyons,4.02
937098,Carte Blanche,Mystery,Cultural,108,Carlo Lucarelli,3.5
35274032,Ruse,Science-Fiction,Young-Adult,336,Cindy Pon,3.63
41150474,Tell Me How You Really Feel,Contemporary,Young-Adult,320,Aminah Mae Safi,3.72
40642114,Titanshade,Fantasy,Mystery,416,Dan Stout,4.31
25365,Out,Fiction,Cultural,400,Natsuo Kirino,3.76
40397083,Black Blood,Fantasy,See-top-shelves,464,S.D. Grimm,4.1
39009405,The Frame-Up,Mystery,Romance,287,Meghan Scott Molin,3.94
7199027,Warrior,Romance,Fantasy,354,Zoe Archer,3.54
2023774,Sword Woman,Fantasy,Historical,169,Robert E. Howard,4.09
76706,Track of the Cat,Mystery,Fiction,218,Nevada Barr,3.85
4583489,Death's Daughter,Fantasy,Fantasy,359,Amber Benson,3.77
39101308,The Devil's Fire,Adventure,Historical,300,Matt Tomerlin,3.86
35691529,The Scene,Fantasy,Paranormal,322,R.M. Gilmore,4.26
941226,Jirel of Joiry,Fantasy,Heroic-Fantasy,212,C.L. Moore,4.02
12821520,The Chimera Vector,Thriller,Science-Fiction,362,Nathan M. Farrugia,3.87
14289707,Redemption,Thriller,Fiction,560,Will Jordan,4.14
538381,Bad Blood,Fantasy,Fantasy,342,L.A. Banks,3.97
36172319,V Games,Paranormal,Fantasy,414,Caroline Peckham,4.38
8716587,Last Exit In New Jersey,Fiction,Mystery,472,C.E. Grundler,3.27
6257500,Three Days to Dead,Fantasy,Paranormal,405,Kelly Meding,3.73
